x-coordinate,y-coordinate,Similarity_score
./data/22.csv,./data/124.csv,0.9999999999999999
./data/22.csv,./data/130.csv,0.9999999999999999
./data/22.csv,./data/25.csv,0.9999999999999999
./data/22.csv,./data/31.csv,0.9999999999999999
./data/22.csv,./data/19.csv,0.9999999999999999
./data/22.csv,./data/18.csv,0.9999999999999999
./data/22.csv,./data/30.csv,0.9999999999999999
./data/22.csv,./data/24.csv,0.9999999999999999
./data/22.csv,./data/131.csv,0.9999999999999999
./data/22.csv,./data/125.csv,0.9999999999999999
./data/22.csv,./data/119.csv,0.9999999999999999
./data/22.csv,./data/133.csv,0.9999999999999999
./data/22.csv,./data/127.csv,0.9999999999999999
./data/22.csv,./data/32.csv,0.9999999999999999
./data/22.csv,./data/26.csv,0.9999999999999999
./data/22.csv,./data/27.csv,0.9999999999999999
./data/22.csv,./data/33.csv,0.9999999999999999
./data/22.csv,./data/126.csv,0.9999999999999999
./data/22.csv,./data/132.csv,0.9999999999999999
./data/22.csv,./data/117.csv,0.9999999999999999
./data/22.csv,./data/103.csv,0.9999372391541138
./data/22.csv,./data/16.csv,0.9999999999999999
./data/22.csv,./data/17.csv,0.9999999999999999
./data/22.csv,./data/102.csv,0.9999999999999999
./data/22.csv,./data/116.csv,0.9999999999999999
./data/22.csv,./data/100.csv,0.9999999999999999
./data/22.csv,./data/114.csv,0.9999999999999999
./data/22.csv,./data/128.csv,0.9999999999999999
./data/22.csv,./data/29.csv,0.9999999999999999
./data/22.csv,./data/15.csv,0.9999999999999999
./data/22.csv,./data/14.csv,0.9999999999999999
./data/22.csv,./data/28.csv,0.9999999999999999
./data/22.csv,./data/129.csv,0.9999999999999999
./data/22.csv,./data/115.csv,0.9999999999999999
./data/22.csv,./data/101.csv,0.9999999999999999
./data/22.csv,./data/139.csv,0.9999999999999999
./data/22.csv,./data/105.csv,0.9999999999999999
./data/22.csv,./data/111.csv,0.9999999999999999
./data/22.csv,./data/10.csv,0.9999999999999999
./data/22.csv,./data/38.csv,0.9999999999999999
./data/22.csv,./data/39.csv,0.9999999999999999
./data/22.csv,./data/11.csv,0.9999999999999999
./data/22.csv,./data/110.csv,0.9999999999999999
./data/22.csv,./data/104.csv,0.997041679104381
./data/22.csv,./data/138.csv,0.9999999999999999
./data/22.csv,./data/112.csv,0.9999999999999999
./data/22.csv,./data/106.csv,0.9999999999999999
./data/22.csv,./data/13.csv,0.9999999999999999
./data/22.csv,./data/12.csv,0.9999999999999999
./data/22.csv,./data/107.csv,0.9999999999999999
./data/22.csv,./data/113.csv,0.9999999999999999
./data/22.csv,./data/202.csv,0.9999999999999999
./data/22.csv,./data/174.csv,0.9999999999999999
./data/22.csv,./data/160.csv,0.9999999999999999
./data/22.csv,./data/148.csv,0.9999999999999999
./data/22.csv,./data/49.csv,0.9999999999999999
./data/22.csv,./data/75.csv,0.9999999999999999
./data/22.csv,./data/61.csv,0.9999999999999999
./data/22.csv,./data/60.csv,0.9999999999999999
./data/22.csv,./data/74.csv,0.9999999999999999
./data/22.csv,./data/48.csv,0.9999999999999999
./data/22.csv,./data/149.csv,0.9999999999999999
./data/22.csv,./data/161.csv,0.9999999999999999
./data/22.csv,./data/175.csv,0.9999999999999999
./data/22.csv,./data/203.csv,0.9999999999999999
./data/22.csv,./data/201.csv,0.9999999999999999
./data/22.csv,./data/163.csv,0.9999999999999999
./data/22.csv,./data/89.csv,0.9999999999999999
./data/22.csv,./data/177.csv,0.9999999999999999
./data/22.csv,./data/62.csv,0.9999999999999999
./data/22.csv,./data/76.csv,0.9999999999999999
./data/22.csv,./data/188.csv,0.9999999999999999
./data/22.csv,./data/77.csv,0.9999999999999999
./data/22.csv,./data/189.csv,0.9999999999999999
./data/22.csv,./data/63.csv,0.9999999999999999
./data/22.csv,./data/88.csv,0.9999999999999999
./data/22.csv,./data/176.csv,0.9999999999999999
./data/22.csv,./data/162.csv,0.9999999999999999
./data/22.csv,./data/200.csv,0.9999999999999999
./data/22.csv,./data/214.csv,0.9999999999999999
./data/22.csv,./data/210.csv,0.9999999999999999
./data/22.csv,./data/204.csv,0.9999999999999999
./data/22.csv,./data/98.csv,0.9999999999999999
./data/22.csv,./data/166.csv,0.9999999999999999
./data/22.csv,./data/172.csv,0.9999999999999999
./data/22.csv,./data/67.csv,0.9999999999999999
./data/22.csv,./data/199.csv,0.9999999999999999
./data/22.csv,./data/73.csv,0.9999999999999999
./data/22.csv,./data/9.csv,0.9999999999999999
./data/22.csv,./data/8.csv,0.9999999999999999
./data/22.csv,./data/72.csv,0.9999999999999999
./data/22.csv,./data/66.csv,0.9999999999999999
./data/22.csv,./data/198.csv,0.9999999999999999
./data/22.csv,./data/173.csv,0.9999999999999999
./data/22.csv,./data/99.csv,0.9999999999999999
./data/22.csv,./data/167.csv,0.9999999999999999
./data/22.csv,./data/205.csv,0.9999999999999999
./data/22.csv,./data/211.csv,0.9999372391541138
./data/22.csv,./data/207.csv,0.9999999999999999
./data/22.csv,./data/213.csv,0.9999999999999999
./data/22.csv,./data/159.csv,0.9999999999999999
./data/22.csv,./data/171.csv,0.9999999999999999
./data/22.csv,./data/165.csv,0.9999999999999999
./data/22.csv,./data/70.csv,0.9999999999999999
./data/22.csv,./data/64.csv,0.9999999999999999
./data/22.csv,./data/58.csv,0.9999999999999999
./data/22.csv,./data/59.csv,0.9999999999999999
./data/22.csv,./data/65.csv,0.9999999999999999
./data/22.csv,./data/71.csv,0.9999999999999999
./data/22.csv,./data/164.csv,0.9999999999999999
./data/22.csv,./data/170.csv,0.9999999999999999
./data/22.csv,./data/158.csv,0.9999999999999999
./data/22.csv,./data/212.csv,0.9999999999999999
./data/22.csv,./data/206.csv,0.9999999999999999
./data/36.csv,./data/123.csv,0.9999999999999999
./data/36.csv,./data/137.csv,0.9999999999999999
./data/36.csv,./data/121.csv,0.9999999999999999
./data/36.csv,./data/135.csv,0.997041679104381
./data/36.csv,./data/109.csv,0.9999999999999999
./data/36.csv,./data/20.csv,0.9999999999999999
./data/36.csv,./data/34.csv,0.9999999999999999
./data/36.csv,./data/35.csv,0.9999999999999999
./data/36.csv,./data/21.csv,0.997041679104381
./data/36.csv,./data/108.csv,0.9999999999999999
./data/36.csv,./data/134.csv,0.9999999999999999
./data/36.csv,./data/120.csv,0.9999999999999999
./data/36.csv,./data/118.csv,0.9999999999999999
./data/36.csv,./data/124.csv,0.9999999999999999
./data/36.csv,./data/130.csv,0.9999999999999999
./data/36.csv,./data/25.csv,0.9999999999999999
./data/36.csv,./data/31.csv,0.9999999999999999
./data/36.csv,./data/19.csv,0.9999999999999999
./data/36.csv,./data/18.csv,0.9999999999999999
./data/36.csv,./data/30.csv,0.9999999999999999
./data/36.csv,./data/24.csv,0.9999999999999999
./data/36.csv,./data/131.csv,0.9999999999999999
./data/36.csv,./data/125.csv,0.9999999999999999
./data/36.csv,./data/119.csv,0.9999999999999999
./data/36.csv,./data/133.csv,0.9999999999999999
./data/36.csv,./data/127.csv,0.9999999999999999
./data/36.csv,./data/32.csv,0.9999999999999999
./data/36.csv,./data/26.csv,0.9999999999999999
./data/36.csv,./data/27.csv,0.9999999999999999
./data/36.csv,./data/33.csv,0.9999999999999999
./data/36.csv,./data/126.csv,0.9999999999999999
./data/36.csv,./data/132.csv,0.9999999999999999
./data/36.csv,./data/117.csv,0.9999999999999999
./data/36.csv,./data/103.csv,0.9999999999999999
./data/36.csv,./data/16.csv,0.9999999999999999
./data/36.csv,./data/17.csv,0.9999999999999999
./data/36.csv,./data/102.csv,0.9999999999999999
./data/36.csv,./data/116.csv,0.9999999999999999
./data/36.csv,./data/100.csv,0.9999999999999999
./data/36.csv,./data/114.csv,0.9999999999999999
./data/36.csv,./data/128.csv,0.9999999999999999
./data/36.csv,./data/29.csv,0.9999999999999999
./data/36.csv,./data/15.csv,0.9999999999999999
./data/36.csv,./data/14.csv,0.9999999999999999
./data/36.csv,./data/28.csv,0.9999999999999999
./data/36.csv,./data/129.csv,0.9999999999999999
./data/36.csv,./data/115.csv,0.9999999999999999
./data/36.csv,./data/101.csv,0.9999999999999999
./data/36.csv,./data/139.csv,0.9999999999999999
./data/36.csv,./data/105.csv,0.9999999999999999
./data/36.csv,./data/111.csv,0.9999999999999999
./data/36.csv,./data/10.csv,0.9999999999999999
./data/36.csv,./data/38.csv,0.9999999999999999
./data/36.csv,./data/39.csv,0.9999999999999999
./data/36.csv,./data/11.csv,0.9999999999999999
./data/36.csv,./data/110.csv,0.9999999999999999
./data/36.csv,./data/104.csv,0.997041679104381
./data/36.csv,./data/138.csv,0.9999999999999999
./data/36.csv,./data/112.csv,0.9999999999999999
./data/36.csv,./data/106.csv,0.9999999999999999
./data/36.csv,./data/13.csv,0.9999372391541138
./data/36.csv,./data/12.csv,0.9999999999999999
./data/36.csv,./data/107.csv,0.9999999999999999
./data/36.csv,./data/113.csv,0.9999999999999999
./data/36.csv,./data/202.csv,0.9999999999999999
./data/36.csv,./data/174.csv,0.9999999999999999
./data/36.csv,./data/160.csv,0.9999999999999999
./data/36.csv,./data/148.csv,0.9999999999999999
./data/36.csv,./data/49.csv,0.9999999999999999
./data/36.csv,./data/75.csv,0.9999999999999999
./data/36.csv,./data/61.csv,0.9999999999999999
./data/36.csv,./data/60.csv,0.9999999999999999
./data/36.csv,./data/74.csv,0.9999999999999999
./data/36.csv,./data/48.csv,0.9999999999999999
./data/36.csv,./data/149.csv,0.9999999999999999
./data/36.csv,./data/161.csv,0.9999999999999999
./data/36.csv,./data/175.csv,0.9999999999999999
./data/36.csv,./data/203.csv,0.9999999999999999
./data/36.csv,./data/201.csv,0.9999999999999999
./data/36.csv,./data/163.csv,0.9999999999999999
./data/36.csv,./data/89.csv,0.9999999999999999
./data/36.csv,./data/177.csv,0.9999999999999999
./data/36.csv,./data/62.csv,0.9999999999999999
./data/36.csv,./data/76.csv,0.9999999999999999
./data/36.csv,./data/188.csv,0.9999999999999999
./data/36.csv,./data/77.csv,0.9999999999999999
./data/36.csv,./data/189.csv,0.9999999999999999
./data/36.csv,./data/63.csv,0.9999999999999999
./data/36.csv,./data/88.csv,0.9999999999999999
./data/36.csv,./data/176.csv,0.9999999999999999
./data/36.csv,./data/162.csv,0.9999999999999999
./data/36.csv,./data/200.csv,0.9999999999999999
./data/36.csv,./data/214.csv,0.9999999999999999
./data/36.csv,./data/210.csv,0.9999999999999999
./data/36.csv,./data/204.csv,0.9999999999999999
./data/36.csv,./data/98.csv,0.9999999999999999
./data/36.csv,./data/166.csv,0.9999999999999999
./data/36.csv,./data/172.csv,0.9999999999999999
./data/36.csv,./data/67.csv,0.9999999999999999
./data/36.csv,./data/199.csv,0.9999999999999999
./data/36.csv,./data/73.csv,0.9999999999999999
./data/36.csv,./data/9.csv,0.9999999999999999
./data/36.csv,./data/8.csv,0.9999999999999999
./data/36.csv,./data/72.csv,0.9999999999999999
./data/36.csv,./data/66.csv,0.9999999999999999
./data/36.csv,./data/198.csv,0.9999999999999999
./data/36.csv,./data/173.csv,0.9999999999999999
./data/36.csv,./data/99.csv,0.9999999999999999
./data/36.csv,./data/167.csv,0.9999999999999999
./data/36.csv,./data/205.csv,0.9999999999999999
./data/36.csv,./data/211.csv,0.9999999999999999
./data/36.csv,./data/207.csv,0.9999999999999999
./data/36.csv,./data/213.csv,0.9999999999999999
./data/36.csv,./data/159.csv,0.9999999999999999
./data/36.csv,./data/171.csv,0.9999999999999999
./data/36.csv,./data/165.csv,0.9999999999999999
./data/36.csv,./data/70.csv,0.9999999999999999
./data/36.csv,./data/64.csv,0.9999999999999999
./data/36.csv,./data/58.csv,0.9999999999999999
./data/36.csv,./data/59.csv,0.9999999999999999
./data/36.csv,./data/65.csv,0.9999999999999999
./data/36.csv,./data/71.csv,0.9999999999999999
./data/36.csv,./data/164.csv,0.9999999999999999
./data/36.csv,./data/170.csv,0.9999999999999999
./data/36.csv,./data/158.csv,0.9999999999999999
./data/36.csv,./data/212.csv,0.9999999999999999
./data/36.csv,./data/206.csv,0.9999999999999999
./data/123.csv,./data/137.csv,0.9999999999999999
./data/123.csv,./data/121.csv,0.9999999999999999
./data/123.csv,./data/135.csv,0.997041679104381
./data/123.csv,./data/109.csv,0.9999999999999999
./data/123.csv,./data/20.csv,0.9999999999999999
./data/123.csv,./data/34.csv,0.9999999999999999
./data/123.csv,./data/35.csv,0.9999999999999999
./data/123.csv,./data/21.csv,0.997041679104381
./data/123.csv,./data/108.csv,0.9999999999999999
./data/123.csv,./data/134.csv,0.9999999999999999
./data/123.csv,./data/120.csv,0.9999372391541138
./data/123.csv,./data/118.csv,0.9999999999999999
./data/123.csv,./data/124.csv,0.9999999999999999
./data/123.csv,./data/130.csv,0.9999999999999999
./data/123.csv,./data/25.csv,0.9999999999999999
./data/123.csv,./data/31.csv,0.9999999999999999
./data/123.csv,./data/19.csv,0.9999999999999999
./data/123.csv,./data/18.csv,0.9999999999999999
./data/123.csv,./data/30.csv,0.9999999999999999
./data/123.csv,./data/24.csv,0.9999999999999999
./data/123.csv,./data/131.csv,0.9999999999999999
./data/123.csv,./data/125.csv,0.9999999999999999
./data/123.csv,./data/119.csv,0.9999999999999999
./data/123.csv,./data/133.csv,0.9999999999999999
./data/123.csv,./data/127.csv,0.9999999999999999
./data/123.csv,./data/32.csv,0.9999999999999999
./data/123.csv,./data/26.csv,0.9999999999999999
./data/123.csv,./data/27.csv,0.9999999999999999
./data/123.csv,./data/33.csv,0.9999999999999999
./data/123.csv,./data/126.csv,0.9999999999999999
./data/123.csv,./data/132.csv,0.9999999999999999
./data/123.csv,./data/117.csv,0.9999999999999999
./data/123.csv,./data/103.csv,0.9999999999999999
./data/123.csv,./data/16.csv,0.9999999999999999
./data/123.csv,./data/17.csv,0.9999999999999999
./data/123.csv,./data/102.csv,0.9999999999999999
./data/123.csv,./data/116.csv,0.9999999999999999
./data/123.csv,./data/100.csv,0.9999999999999999
./data/123.csv,./data/114.csv,0.9999999999999999
./data/123.csv,./data/128.csv,0.9999999999999999
./data/123.csv,./data/29.csv,0.9999999999999999
./data/123.csv,./data/15.csv,0.9999999999999999
./data/123.csv,./data/14.csv,0.9999999999999999
./data/123.csv,./data/28.csv,0.9999999999999999
./data/123.csv,./data/129.csv,0.9999999999999999
./data/123.csv,./data/115.csv,0.9999999999999999
./data/123.csv,./data/101.csv,0.9999999999999999
./data/123.csv,./data/139.csv,0.9999999999999999
./data/123.csv,./data/105.csv,0.9999999999999999
./data/123.csv,./data/111.csv,0.9999999999999999
./data/123.csv,./data/10.csv,0.9999999999999999
./data/123.csv,./data/38.csv,0.9999999999999999
./data/123.csv,./data/39.csv,0.9999999999999999
./data/123.csv,./data/11.csv,0.9999999999999999
./data/123.csv,./data/110.csv,0.9999999999999999
./data/123.csv,./data/104.csv,0.997041679104381
./data/123.csv,./data/138.csv,0.9999999999999999
./data/123.csv,./data/112.csv,0.9999999999999999
./data/123.csv,./data/106.csv,0.9999999999999999
./data/123.csv,./data/13.csv,0.9999999999999999
./data/123.csv,./data/12.csv,0.9999999999999999
./data/123.csv,./data/107.csv,0.9999999999999999
./data/123.csv,./data/113.csv,0.9999999999999999
./data/123.csv,./data/202.csv,0.9999999999999999
./data/123.csv,./data/174.csv,0.9999999999999999
./data/123.csv,./data/160.csv,0.9999999999999999
./data/123.csv,./data/148.csv,0.9999999999999999
./data/123.csv,./data/49.csv,0.9999999999999999
./data/123.csv,./data/75.csv,0.9999999999999999
./data/123.csv,./data/61.csv,0.9999999999999999
./data/123.csv,./data/60.csv,0.9999999999999999
./data/123.csv,./data/74.csv,0.9999999999999999
./data/123.csv,./data/48.csv,0.9999999999999999
./data/123.csv,./data/149.csv,0.9999999999999999
./data/123.csv,./data/161.csv,0.9999999999999999
./data/123.csv,./data/175.csv,0.9999999999999999
./data/123.csv,./data/203.csv,0.9999999999999999
./data/123.csv,./data/201.csv,0.9999999999999999
./data/123.csv,./data/163.csv,0.9999999999999999
./data/123.csv,./data/89.csv,0.9999999999999999
./data/123.csv,./data/177.csv,0.9999999999999999
./data/123.csv,./data/62.csv,0.9999999999999999
./data/123.csv,./data/76.csv,0.9999999999999999
./data/123.csv,./data/188.csv,0.9999999999999999
./data/123.csv,./data/77.csv,0.9999999999999999
./data/123.csv,./data/189.csv,0.9999999999999999
./data/123.csv,./data/63.csv,0.9999999999999999
./data/123.csv,./data/88.csv,0.9999999999999999
./data/123.csv,./data/176.csv,0.9999999999999999
./data/123.csv,./data/162.csv,0.9999999999999999
./data/123.csv,./data/200.csv,0.9999999999999999
./data/123.csv,./data/214.csv,0.9999999999999999
./data/123.csv,./data/210.csv,0.9999999999999999
./data/123.csv,./data/204.csv,0.9999999999999999
./data/123.csv,./data/98.csv,0.9999999999999999
./data/123.csv,./data/166.csv,0.9999999999999999
./data/123.csv,./data/172.csv,0.9999999999999999
./data/123.csv,./data/67.csv,0.9999999999999999
./data/123.csv,./data/199.csv,0.9999999999999999
./data/123.csv,./data/73.csv,0.9999999999999999
./data/123.csv,./data/9.csv,0.9999999999999999
./data/123.csv,./data/8.csv,0.9999999999999999
./data/123.csv,./data/72.csv,0.9999999999999999
./data/123.csv,./data/66.csv,0.9999999999999999
./data/123.csv,./data/198.csv,0.9999999999999999
./data/123.csv,./data/173.csv,0.9999999999999999
./data/123.csv,./data/99.csv,0.9999999999999999
./data/123.csv,./data/167.csv,0.9999999999999999
./data/123.csv,./data/205.csv,0.9999999999999999
./data/123.csv,./data/211.csv,0.9999999999999999
./data/123.csv,./data/207.csv,0.9999999999999999
./data/123.csv,./data/213.csv,0.9999999999999999
./data/123.csv,./data/159.csv,0.9999999999999999
./data/123.csv,./data/171.csv,0.9999999999999999
./data/123.csv,./data/165.csv,0.9999999999999999
./data/123.csv,./data/70.csv,0.9999999999999999
./data/123.csv,./data/64.csv,0.9999999999999999
./data/123.csv,./data/58.csv,0.9999999999999999
./data/123.csv,./data/59.csv,0.9999999999999999
./data/123.csv,./data/65.csv,0.9999999999999999
